eval_date,bar_date,used_fallback,days_diff,ticker,side,close,patterns,indicators_enabled,indicator_conf_true,indicator_values
2025-09-25,2025-09-24,True,1,BHARTIARTL.NS,long,1931.0999755859375,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 56.066175954977645, ""SMA_FAST"": 1933.039990234375, ""SMA_SLOW"": 1909.3908911132812, ""BB_BW"": 0.05501056769556354}"
2025-09-25,2025-09-24,True,1,CHOLAFIN.NS,long,1630.199951171875,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 69.49367088607595, ""SMA_FAST"": 1574.3699951171875, ""SMA_SLOW"": 1508.3876708984376, ""BB_BW"": 0.1785291618463703}"
2025-09-25,2025-09-24,True,1,DIXON.NS,long,18161.0,"ENGULFING_BULL,MORNING_STAR_BULL","USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 79.88649378781466, ""SMA_FAST"": 18120.5921875, ""SMA_SLOW"": 17056.1008984375, ""BB_BW"": 0.09753540118505996}"
2025-09-25,2025-09-24,True,1,HDFCBANK.NS,short,951.0499877929688,HANGING_MAN_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 37.78018937247592, ""SMA_FAST"": 965.175, ""SMA_SLOW"": 981.9990002441406, ""BB_BW"": 0.032012924091586285}"
2025-09-25,2025-09-24,True,1,ICICIBANK.NS,short,1382.699951171875,SHOOTING_STAR_BEAR,"USE_RSI,USE_SMA,USE_BB","RSI,SMA,BB","{""RSI"": 36.991565636362104, ""SMA_FAST"": 1408.1899780273438, ""SMA_SLOW"": 1426.8209130859375, ""BB_BW"": 0.02906696951761175}"
2025-09-25,2025-09-24,True,1,MFSL.NS,long,1584.9000244140625,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","SMA,BB","{""RSI"": 43.29203397571817, ""SMA_FAST"": 1571.8599853515625, ""SMA_SLOW"": 1571.0179956054687, ""BB_BW"": 0.06120067173194553}"
2025-09-25,2025-09-24,True,1,MAZDOCK.NS,long,2940.199951171875,INVERTED_HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 68.96858144194562, ""SMA_FAST"": 2939.6844482421875, ""SMA_SLOW"": 2802.819892578125, ""BB_BW"": 0.20065285608906272}"
2025-09-25,2025-09-24,True,1,MUTHOOTFIN.NS,long,3088.300048828125,ENGULFING_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,SMA","{""RSI"": 76.73878624649583, ""SMA_FAST"": 2976.0300048828126, ""SMA_SLOW"": 2745.1000048828123, ""BB_BW"": 0.1778669936508988}"
2025-09-25,2025-09-24,True,1,SRF.NS,long,2907.10009765625,HAMMER_BULL,"USE_RSI,USE_SMA,USE_BB","RSI,BB","{""RSI"": 56.40629178518464, ""SMA_FAST"": 2940.4699951171874, ""SMA_SLOW"": 2966.8273486328126, ""BB_BW"": 0.056722072943178464}"
